user_id,name,time,rating,text,pics,resp,gmap_id,review_length
101916236895970655517,Brett Cleveland,1550167331830,5,Just a great church,,,0x880f909f0952f985:0xd8f0b3f43e5a9112,4
116441344289871610704,Leslii Wagner,1571432037732,2,Always cluttered with carts full of product in the aisles.  Sometimes entire aisles are blocked off and full of inventory.,,,0x880da54056af1fe5:0x1f534a6fc60f043,20
103034201652226533396,Andrew Dobberstein,1519611729920,5,Such a neat place,"[{'url': ['https://lh5.googleusercontent.com/p/AF1QipOsd7iAUSsmoFjbGQTFFGNhI1KgjyDO0se8FkwG=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNzJOgTkard3pc64sa3d_NNYTzEPIPUGZJlGMmX=w150-h150-k-no-p']}]",,0x880e2b8114325857:0xde54f80e4327f5e2,4
104846276450122011805,Orlando Smoote,1564529887512,2,Overpriced and they got my Order wrong.,,,0x880cda1069d2b18b:0x726af40198070b2c,7
113148861881100700807,Hiro,1548314201787,5,"Skokie Lagoons is the place to go to experience nature not too far from the big city. It's different from the Botanical Gardens which is a highly manicured beautiful piece of nature aimed to preserve all nature, native and nonnative. Skokie Lagoons on the other hand is a more native natural feature, there's even deer grazing around sometimes",,,0x880fc6a816b9b25d:0x2d2d12d5e60326d3,58
100973539088057690704,Peggy Brown,1476977537539,5,they have great stuff here,,,0x880fcf63104b98b7:0xca45d3b8e4fb29cd,5
103781173446084953091,Jason Georgacakis,1502125306051,5,Excellent theater. Seats were very large and comfortable.,,,0x880fad9c21aaaaa9:0x65bc70339c9cfb62,8
108411085932817483071,Crystal The Hungry Gal,1563658720193,3,Affordable eats for the family! Real mashed potatoes for your hungry palate!,,,0x8874b214ad117a2b:0x8c25c55e66a020d7,12
111432667519202202691,Nikolas Krall,1393622866113,5,"I don't normally leave Google reviews, but I just wanted to take a minute to echo everyone else's great sentiments to add my own. My car had an exhaust flange that had a bolt break so it was leaking out the side and making it drone. At first from talking to him on the phone I was thinking it might have needed the flange cut out and replaced with plain pipe, but after I took it there and they got it up on the rack, they were able to get the bad bolt out (with a little torch persuasion) and just threw another bolt in there. That was all it needed. Their price? $15, woohoo! I hope I won't have any exhaust problems in the near future, but if I do I hope I'll be able to go back to these folks.",,,0x880cd776103e7d07:0xcf337af80030a8d0,142
103775441291094473939,Louie Ramirez,1521036381995,3,Good food,,,0x880fccf3eaad594d:0xae8ee59417b7312c,2
117500683097720405699,Jimena Alvarez Soto,1567729691701,5,"Super nice staff, great gym!",,"{'time': 1567976443298, 'text': 'Thanks for the love, Jimena! We appreciate the great feedback.'}",0x880fd34e8d4ab1c1:0x9fa4faae400b4010,5
103642127867347972942,Larry Jastper,1580359893421,2,Its ok...the corn pancake was horrible....the chicken borderline dry...plantains greasy...service very good...,,,0x880fcdaff01be547:0xe57dc92c1f2dda47,12
112132741051169032947,Mark v,1557860234522,5,My pets have become new patients of this clinic this past year and it's the best choice I've made. Very 1 on 1 and concise. Will continue to be my pets' clinic for the rest of their lives.,,,0x880ef7c28ee6c7a5:0x67867e1a33a6de2a,38
114632899594278092046,Gregory Williams,1544021392863,5,Very fine place.,,,0x880e2bf50ef12677:0x10f49c239ca69fe8,3
113094186213591381106,Margarita R,1617136761368,4,Nice service with delicious food,,,0x880f0ec5d11d6321:0x6aca503a4059cda3,5
106109998898765164059,Todd York,1531485912557,5,"Wonderful place, great ice cream, service, and the place to go.",,,0x8875fed0eb9c383b:0xcbc33cba487afc9c,11
115565651524834003700,Eric Green,1497814469010,5,Great food and service!,,,0x879965605edec94d:0xa7f80c5cb79b8b5,4
108534140830396376661,Penny Savage,1546518955041,5,Very clean friendly store,,,0x887547791be23991:0x5b04d4fd985f4018,4
110494173662421464659,Emily Read Sermersheim,1610142050790,5,"Such a great place! Amazing therapists and always possible to get an appointment, even at the last minute.",,,0x880fd323fe8894af:0xaf06ad0c8ef57b10,18
114239964302828441454,Elaina Safforld,1539618336810,4,Great selection.,,,0x880e257c20511017:0xc654200bd3f802b6,2
112320001081714139529,Rosalina Saunders,1554802577089,5,The prices are on the higher-end but on par for the area AND you get a lot of food so sometimes you can save some for dinner. Overall great food and staff was very friendly!,"[{'url': ['https://lh5.googleusercontent.com/p/AF1QipMalj_0dPCFSctvPsjWsc5UafcXe1ASs1e1Rj4V=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNxRcGkmYOt84LAZQMDwWt7g8ZF4f3KbhIERidK=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMhx8DUE2z96akfqUp58bPHaUNIeY0UYMXcqfdO=w150-h150-k-no-p']}]",,0x880e2cbc85ea4805:0x38fc78b68c2ba6ce,35
118092556312709628961,Renee Ackman,1583702923386,4,Always a go to.    Good food. Good service. Kinda routine.  Which consistency is good.    Darcys has always been a staple,,,0x887538fd580be275:0xd32f18d2c1269b23,20
107021355096041457188,Gayle Mitchell,1541191542251,4,"Great shake and tri tip sandwich, good ribs.  Skip the hot dogs and go with the BBQ!",,,0x880fbae833dabda7:0xa20f375feccb433b,17
102190468698941237417,Laurie Markowski,1392399891595,4,"Good rink with great ice, I coach out of this rink about 3 plus times a week. Two hockey clubs run out of this rink The Leafs and Team Illinois both are great clubs to be a part of and the rink is maintained well. The Jerry's Pro shop is the place to get skates sharpened and pick up any odds and ends you may need last minute at the rink. Just a heads up though there is one guy ""the older"" guy who works at this Jerry's and he will mess your skates up bad DO NOT I repeat DO NOT allow him to sharpen your skates ask one of the  younger guys to do them. This rink gets real cold in the winter so if you are in the stands be sure to bring a blanket and if you are just showing up for free skates just be sure to dress appropriately.",,,0x880f104b2ada2e69:0x3433fd7bf96e9cce,154
109273567763408553438,Carole Sorensen,1595046176696,4,"5 stars for: service, atmosphere, ambiance
3 stars for: pizza
10 stars: mozzarella sticks, alcoholic popsicles

Pros; It’s not often downtown you find a decent selection of wines for under $50, was super impressed with the bottle we got and it was $36. The rooftop is amazing, the venue is amazing!!! Open spaces, disco ball, awesome music and an all around perfect environment. The mozzarella sticks were TO DIE FOR CHEESE LOVERS BEWARE !! Huge mozz sticks packed with flavor and the menu didn’t lie, unforgettable! Alcoholic popsicles for dessert were a huge treat but I should have gone with the fruity pebble cheesecake WOW!

Pizza - a ton of specialty ethnic pizzas that are sure to please unique palettes. However, I was craving an authentic Italian pizza so that’s what I went with (garden pizza add sausage for a supreme pizza creation) and  was quite disappointed. Sausage lovers beware - the sausage is on the pizza like ground meat which was a huge turn off for me. Light sauce and the cheese would pretty lightly cooked so it didn’t give that mooey gooey feel. Other pizzas that came out looked great and the staff was more than willing to make us a new one which I appreciated but it just wasn’t our vibe. I would come back and try something else next time!! Overall great visit and would recommend.","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipMnPZIxGY733NfZ0RUixJ0N4IbpxStksxkJDgtR=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNqybDJ0cQUsgBRZlglKVdpW9qnyyHwIO0HwYkP=w150-h150-k-no-p']}]","{'time': 1595258193805, 'text': ""Hello Carole,\n\nThank you for the review.  I'm glad you enjoyed the service and ambiance and mozzarella sticks!  I was disappointed that you didn't love the pizza but I understand our Quad Cities style pizza is not always what people expect in Chicago.  Our crumbled sausage is part of the Quad Cities tradition.  It is cooked and cooled and we drain the excess grease and double grind our sausage for a lighter texture.  It is a departure from the Chicago style sausage and many of our guests love it, I'm sorry it was a turn off for you.  We appreciate you trying us out and hope you do come back soon to try some other menu items, our salad program is plentiful and has a ton of options as well as our pasta program is new and improved, offering handmade pasta.\n\nThank you,\nJohn Aldape\nPartner""}",0x880e2dda3a40679b:0x2a21e8ab03f44bc4,230
111536497910709058740,Juan R.,1532803849829,2,Pizza dough is very yeasty.,,,0x880e34f1212e5c61:0xa17062e22fd5b687,5
112114131794903027352,Lm86tigerlilly M.,1552256160645,3,"Good but the waitress took long and we had to flag her down for more drinks.
Quick note please give a new glass when you take a new beer. Then she just put it on the table and turned away. We went Saturday night and definitely make a reservation.",,"{'time': 1552742564981, 'text': 'Hi thank you for your comment!  This will be addressed immediately; we are trying to increase our staff for sure.  If you decide to try us again PLEASE let us know and we will be happy to make it up to you!'}",0x880e5af195bbb099:0x6e5c671efa65e476,49
103880596781548444136,Angel Santiago,1567264253691,1,Hate Chipolte simply bad everything.,,,0x880e6194bf76e36f:0x3be7e33de69bae09,5
116669671111116813550,Gary Mathers Sr.,1591368577023,5,by,,,0x880de75e106ee127:0xfbecaf445509a008,1
110393505756834468076,Ramonda Finister,1541161326771,5,Evolve dance studio!! We like the environment.,,,0x8808b96826256013:0x8e105a3a1e47ff1e,7
102473831402157084217,Jesus Chavez,1506521828620,5,"Fresh air, great, clean, let the stress flow down the river.",,,0x880e57c45ced8461:0x4f8866f50b89110d,11
114522784574685873179,Ali,1485960811975,5,This place is fantastic. Everything you need is here. Fish market has varaity of fish. Self check out is easy to use. no line no waiting. :),,,0x880e34bd3cefd5f9:0x5483e7a524337a47,27
117568103736093324311,Oz Barhama,1574539924765,4,Very good burgers and fries. No option to order salads on app...,,,0x880fc0a34a866f81:0x124a77da2bd50699,12
102717295891681386625,R Fraser,1469651910165,1,"Employee herself told me Panera bid better.
They are extremely overpriced.. 35$ for 2 sandwiches, a drink, and a pastry. Seriously? They service was awful.. They were closing in 20 minutes so they literally acted like they didn't care. The sandwich didn't even have an lettuce  or tomato..I had to drive back when they were closed to get my sandwich the RIGHT way. I don't care your closing in 20 minutes I just spend 40$.. They need a new night manager and need to get their employees on check",,"{'time': 1560182264612, 'text': 'Racheal  - Thank you for your honest feedback. If you would like a member of our corporate team to reach out to you, please provide your contact info here: http://bit.ly/2odGMuG. Thank you!'}",0x880fc7b5cca43245:0x73c0a470db86b4ce,89
111898444918985286749,Standard Force Protection,1529230057997,4,Long lines but worth it,,,0x880e2ca32438c2ad:0xb4c62f4907209038,5
109240677916931873784,Amkjkw Walker,1580517189262,2,Not really helpful to lower income families,,"{'time': 1580738704474, 'text': 'Very sorry you feel this way, Amkjkw. We try to be accessible and provide our service to clients from across all income levels. If you feel we were dismissive or not attentive, I invite you to call our office to discuss.'}",0x880a5c0c380f3d77:0xf08e943f25981350,7
116602735257704408892,Leo Linian,1578912743945,3,"A bit torn. Had lane issues.  Lane ultimately did not work.  On the other hand, food was good and the entire staff was friendly and empathetic.  Still out the cost of lane and shoes; that still stings.",,"{'time': 1581303402003, 'text': ""Thanks for the review Leo. We're glad you enjoyed the food and the service. We apologize that the lanes weren't working properly for you. Please reach out if you have any feedback on what we could have done to improve your gaming. Jason Ayer- Dining and Entertainment Manager.""}",0x880fd33b1e992825:0x2c2c0f40ff53ab7a,37
117825904781837904965,freddy analuisa,1514137608819,5,Very good,,,0x880e33cecd313599:0xa7731200d3c83ccd,2
105267779355608804761,Alexandrea Hanba,1487681476877,3,"Small arena, but good for kids events.",,,0x880fb65b8c2459ed:0xba81a6bfde0757fb,7
106251435437077975964,Fernando Arzani,1610202489827,5,"Ecxelente service! Great teem, make you feel at home! Thank you.",,"{'time': 1610300827944, 'text': 'Hello Fernando Arzani,\nWhat a sweet compliment! Our staff will really appreciate reading your feedback. We look forward to seeing you next time!'}",0x880e4332e9d5b74b:0xc4b44ed316f5ff27,11
103557799405510183862,Keri L,1482321451261,3,"Decent food, wait staff are hit or miss",,,0x8808b8fc288cd57d:0x2321d88283d095c1,8
113322179111561611651,Kelsey Bratanch,1601832133685,5,Great food and service!,,,0x8808a136ae8abebb:0x53e3cab8b0ef8df2,4
113704824833418998542,Michael Perez,1607516588811,5,Pizza is the best by far...,,"{'time': 1607897799023, 'text': 'Appreciate you stopping by, Michael! Looking forward to having you back our way soon. -Dawn Paganelli, Owner'}",0x880e35d551459ff5:0x53a0ab2567c04e20,6
108368725944852670805,David Davila,1592066887914,5,Great people very helpful,,,0x880fd28da8d707bd:0xb6d6e39b2b4ddf11,4
106678329526416794764,Flower Girl,1612479580787,1,Never coming to subway again,,,0x87df52250107dcd9:0x8d2820b849a0ddc1,5
115904740340332779899,Julieta Marquez,1606057217945,1,Very disappointed 😞,,,0x880e676adde4cd8f:0xa299e2b0908aa549,3
116389320209270396603,Cc Cc,1544580461333,5,Very thankful to come across Christina. Very thorough with your session. Very knowledgeable and so helpful. Highly recommend giving her a try too.,,,0x880ef65526ce39a1:0x347fc30cc1a87d5d,23
100842998746953051206,ITIS WELL,1574277557244,5,The staff is just FANTASTIC.,,"{'time': 1574306772577, 'text': 'Thank you for being our guest at Extended Stay America. We are delighted to read that we met your expectations. Feedback such as yours inspires and motivates our team to continue delivering exceptional service, and we hope you will choose us every time your travels bring you to Chicago.\n\nSincerely,\nHotel Management'}",0x880e566757b36653:0x335094f122f57ddf,5
114212452997956333035,J Smith,1573311027892,3,Ok place,,,0x88772178a2294145:0x83418637332dd5e1,2
109320258553745384806,Elizabeth Becker,1562211255577,5,If I could give this restaurant 10 stars I would. The food is absolutely amazing. Best meal i've ever had. The clam chowder will visit you in your dreams. The mussels were incredible. Smoked salmon was divine. Shrimp bruschetta was everything I'd hoped for. The setting is very cool. Rammy really made sure we had an excellent experience. He's wonderful. Ask about the hot sauces. Can't wait to come back!,,,0x880e2cb472577d51:0xb407311e3f170b12,70
100595653115930832598,Princess Cook,1539866508408,3,Not like it use to be.,,,0x880e204bf44b997d:0x8933242f3626b509,6
105979763951368298707,Danny Levy,1545862032812,2,"I walked in and tried to order. The casier had an issues processing my order. Then the other worker came up and tried taking my order. I told her I wanted a medium drip. Her response was ""we don't have any coffee"". I said thank u and left and went to Starbucks. Lol capital one is so stupid for having this cafe. im literally never putting my money in that bank",,"{'time': 1546286715148, 'text': ""Definitely not the vibe for which we strive & we appreciate the feedback here—rest assured we're getting this review in front of the right eyes for you. ^NW""}",0x880fd35255555555:0xca67b24ba063085a,71
111629238693136628108,Jade Williford,1546737098035,5,Definitely a wide variety,,,0x880e3f82682885f9:0x8e6fbbff9029a369,4
103041345916544345770,Tamika Jackson,1546781106805,5,Good gas and not to expensive...,,"{'time': 1547147864247, 'text': 'Hi Tamika,\n\nThank you for the great review! We’re so happy you loved the gas prices and can’t wait to have you back at our station. Good news! You can become a member of our Driver Rewards program. There’s no membership fee, and you can sign up easily here: mybpstation.com/join\n\nThanks,\nBP'}",0x880e2f31e3ecc999:0x7f1799c2ddbc00a0,6
113469821864063189596,Lisa Khan,1584648586818,4,"Sociable, convenient store,cops present, also at this green line stoo",,,0x880e2eaccbafeb4b:0x5c828553c3513fe7,10
108740821280804384769,Jose Paris Sanchez Rovirosa,1564623819791,5,"(Translated by Google) Very cool

(Original)
Muy padre",,,0x880fd3bf49d54e33:0xfaa2e94c6971f519,8
100059358926523057206,Mike,1490381611245,5,"Nice staff, clean and outdoor seating",,,0x880e15eb754ce279:0x1004670202a08c66,6
106660952772172031685,Cindy Holloway,1530913920646,5,like late hrs,,,0x887680472823a8e7:0xe4c01f4921899ef5,3
104804797990796029580,Katie Anne Marie Klaisner,1491537235408,5,Love their options of food,,,0x880fca18f96e5b89:0x3b25031c2b4a087b,5
107842062433134068246,Pamela Michelle Manning,1561428184537,5,Great staff and bartenders as well as foos,,,0x880e15e518e9d94f:0xb8f8a54bf880fda4,8
101953019734839884006,Pablo Colon,1577492249855,5,"(Translated by Google) GOOD PRICES .

(Original)
BUENOS PRECIOS .",,,0x880e344e7d073fd1:0x671710fd3dcfef86,10
116880363747236085064,Nichole Steber,1525435940237,5,Great food,,,0x88722c1ed1cfa159:0x9eaa1ec510485230,2
100906176719525022300,Jalal Masiti,1529435858651,3,Hyderabad biryani looked like microwave warmed. Not enough chicken!,,"{'time': 1530826202612, 'text': ""Jalal, I'm sorry your meal left you disappointed. Hope you'll give us another chance to give you the perfect dish. -Randhir Thakur, owner""}",0x880fa8bbe1c1740b:0xd46e7164e1c02f6b,9
114954321846355593611,Amjad Askar,1530359990024,5,Pretty good,,,0x880fd3bf49d54e33:0xfaa2e94c6971f519,2
108415722041156957130,Venicik,1547240277799,5,Their all you can eat cannot be beat. It's amazing. Very friendly staff and overall amazing,,,0x880e39a2f41ebc6d:0x3f0cd8e60f300a14,16
115291187155328450459,Dave Howell,1505686368576,5,"Very helpful people, always friendly and low prices.",,,0x87df439f48b8d001:0x1a25c5587fdbcb82,8
105563270004904160924,Susan Bledsoe,1540842536454,5,Great food!,,"{'time': 1540864449142, 'text': 'Thanks Susan!'}",0x880fcf06205e2e79:0xd66d05eddb57fd08,2
100134769147958297356,Jason Feldman,1530628804297,5,My Go to at O'Hare.,,,0x880fb69d8059338b:0x602812dea0f4b959,5
102897979285357878836,Samuel Beachy,1527244381352,5,Try their acai bowl.  Lots of desserts and other food as well as great coffee.   Relaxed vibes.,,,0x880cd73f4ff1ee39:0xf3679a549dcf15d4,17
116545414858760380565,Jayme Wylie,1602014205712,5,Love it. Great employees and always have a blast,,,0x880e601cc347cffb:0x9ba5b46cf3035a5c,9
104163404791817914842,Critter Crazy,1512454248967,2,"Some good some bad. Always out of Nestle 8 oz.water. Why? Always out of the good selections of Fanny May, ever time! UpAlways have old ground beef inside of new. HATE THAT!  Rump roast very tough, n I know how to cook it. Never have any accessory's for Moto G4S phone's (never any one who knows anything in that department either.) Way too much B.S. at the register, no way to see coupons and what is, is always expired. Cranks out coupons after the fact every time, DUMB.",,,0x8808bc96b6cfb097:0x9107e1f83b68a1c4,88
107323378336501972753,itz_ Abigail,1519791027107,5,Best pizza in town!,,,0x87e0f0bb277af1cf:0x8bfae213377da083,4
113159169290630101179,William Richardson,1525784952244,5,Great little place to grab a drink. Cool interior and friendly staff.,,,0x880fcde641fc31e1:0x8b0d97bbcc8d08e2,12
106875354527402061944,Josh Shellenbarger,1582937938665,4,thanks for not being pos like grub hub,,,0x87df527a530f88fd:0xe4e0028f1e429fef,8
113946664219811026650,Lana Henry,1593816826126,5,Lots of little shops love the lil flea market,,,0x8875f9b99c25ea7f:0x2db90de3aee08d6f,9
105649807089765600364,Ana Solano,1531198894311,5,"(Translated by Google) The cakes are very good 🎂

(Original)
Muy buenos los pasteles 🎂",,,0x880fb576de763975:0xcbfa5347ffe89e7a,15
115534284596181751978,Kevin Jerez,1619831031728,5,Outstanding food and service,,,0x87e0ce9d9c4dd755:0xc696bacc9b202aa,4
107742674707112672579,Kidada Robinson,1516741159464,4,"Usually, I find any and everything I want or need in Woodman's. For the first time, they didn't have what I needed. I was looking in their automotive section for windshield wipers, in the middle of an icy snow, and they didn't have them. Disappointing, but not the end of the world. So, if you are looking for windshield wipers, don't go to Woodman's. You will fine MOST everything else though.",,,0x880ee45c63418037:0xb27845de4d52054c,71
113036725207736941957,Chuan Chee,1524869095349,4,Good food,[{'url': ['https://lh5.googleusercontent.com/p/AF1QipMTZS11zh7OS7U84BIEpggOBcI8IUFl3T-vRyyf=w150-h150-k-no-p']}],,0x880e2b4d91f12edb:0xd24f7e91fc73e585,2
105056476004078014460,Monica Love,1515004808767,5,"This place is awesome! The owner was absolutely wonderful! We were in Champaign from out of town and got treated as if we were honorable guests!
We got so many things on the menu, to try a variety, and it was all wonderful, nothing disappointed us. Everything was made fresh as we ordered it. My favorites were the fried chicken wings and mozzarella sticks. My husband got the gyro plate and it looked so good I wanted to eat it, and I hate gyro. LOL

It is also humongous in size! It would be a perfect place to entertain a large crowd. I have a lot of family in Champaign and would not mind bringing them all here for a mini reunion and some good food.
If I could change anything about this place I would ask them to add more interior lighting. We came here in the evening and we're not very familiar with the area so that along with the low lighting made me a little nervous about who'd walk through the door. Other than that, well done Super Niro's.",,,0x880cda1b471a8a85:0x3e5409a04b96f089,182
110325196275883193206,Chris Derbas,1576976808105,3,"Good beer selection, decent food and pretty good service. Not spectacular, but would go back.",,,0x880f02af3d9f63cb:0x4b6a4a6b31f03fc8,15
105372324146207639797,Jose Bndsck,1505708431682,5,"I love this place, seats are the best",,,0x880fab740ba17175:0x1db61a1674d3c14,8
113301304560547752256,Mario Cosenza,1575315457978,5,"Finest place to grab some food when in a hurry. Their service is rapid, prices are convenient, fantastic character. Highly recommended",,,0x880e2cbf876b36c9:0x90e80249470f3c0e,21
113868567111335687779,bls1177,1565957764995,4,Been here dozens of times. The food is always good and the new location is wonderful.,,,0x880fc02ae38c6eb9:0x292184af9d89460d,16
105758110519027590710,Yara Alvarez,1567973634465,1,The server was more attentive to her other tables than us. Our food came to us late and cold. Had to get other servers to help us and get refills. Was the worse service I've ever had there,,,0x880cda0ee4724b9d:0x56711877e62197a7,38
104291823882764599362,robert heitner,1546791391193,4,"Great service. Good food, fun place. Plenty of TVs too",,,0x880e3d0788b295c9:0x114e39cbff2e3ddd,10
109240664830042603431,Anthony Winston,1550799761891,3,Good beer good service.,,,0x880e50d65cc01135:0xb503943b26591188,4
107150379102535172228,Xiomara Bracho,1570677612776,5,Love it,,,0x880faf960706c52b:0xf05ea83cb6d434bf,2
105925307333142062502,Halle Quinn13,1458503714011,5,Awesome place! My two daughters and I went today. I didn't paint but rather just helped them paint their sculptures. They both chose small sculptures and the studio fee for kids is $5 for each painter. it ended up costing $35 for the two of them total. A little high but they had fun and we had about 45 minutes of mommy daughter time! The only recommendation is I wish they had aprons for the kids to wear. We will be back! Lots of fun!,,,0x88754770abb0a413:0x441fe35e8f899aab,85
117714472858640319264,Diego Hernandez,1598975339703,2,The food is standard but the service here is subpar.,,,0x8809b6544b1e7771:0x1b8f3f35b31afd2,10
100217128071727423447,O hell na,1532428430554,3,This place is okay.  Hours of waiting just for a couple of minutes of flight.,,,0x880fd330054ce5ef:0xccfe68caf7f466db,15
113256604827570238225,Shabarie Reed,1567775750724,5,Delicious!,[{'url': ['https://lh5.googleusercontent.com/p/AF1QipOWXXdnV8IhxVAEIfchptI6DTZhSvA3G9778Zmt=w150-h150-k-no-p']}],,0x880e2cab2138ccb7:0xfbec8f22b9f8a9f8,1
109986036991726572161,Meachie Anderson,1557722401845,2,"This was my first visit, my food was ok.   The California Cobb sandwich, steam vegetables [bland], ice cream bland. They need to do some serious sterilization in the ladies room.  The aroma was absolutely terrible.  And unfortunately I had the pleasure of  going to the ladies room more than once. As a result, it became clear that it was not checked by any staff member before my arrival nor during my visit.",,"{'time': 1556408983075, 'text': ""A,\n\nThank you for the feedback regarding the restrooms.  We will make more of an effort to ensure that they are clean throughout the day for our customers.  I'm sorry you were not wowed by the food.  Our veggies are just steamed- we do not season them at all, but will happily provide whatever you need to make them just right for you.  We hope to see you again soon!\n\n-Drew""}",0x880e2cf29dd7c405:0x6fd823d30b3a7cc6,72
109188099955010346659,Scott Baker,1534029875395,5,Nice place for pizza,,,0x880e4e27d34b20ad:0x9f24a6b51643dfd1,4
101167411410735942911,Ty Pratt,1543978873205,4,Very good food and service. Good prices. Nice atmosphere.,,,0x880fd188a1309cf1:0x153cc820a62a3ab1,9
114600457919364297958,Andrea Hedberg,1550330223920,1,"Waste of money,swedish pancake was burnt and not even rolled,worst sausage gravy I ever had,and they use dehydrated potatoes for hashbrowns,use basic American cheese slices just tossed on top of omelette,gross ,will never eat there again!!",,,0x8808be7f87ec7833:0x3dda46385e74efc0,36
116360787618431070060,Jean Auteberry,1551934230312,5,Pam has worked for Cindy for 21 years. She is a very concerned beautician. She makes sure you are happy before you leave. If not she will work on it till it is right. Small business. Has 4 beauticians. Must make appointment since they are pretty busy.,,,0x880c2a76e3586e1d:0xd011a7aab6050aa2,47
117180273252493110147,tamora smith,1519005413182,4,It was clean and comfortable. The popcorn is actually the best in variety and flavors. The only thing that would make it better is if there where seats to wait until the admittance into the movie area.,,,0x887602931eba986b:0x370a3eea7e460126,37
115357423480174688247,tapan chaddarwala,1505828877476,5,Only national Forest in Illinois. Worth visiting! Lots of great scenic views.,,,0x88774e7111c61b73:0x7af620d0268e3ee,12
100536098560393783773,theresa m hassell,1620683878517,5,"Went with a 15+ years friend, he's been  helpful","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipMsZ_8G6aJv2ziFYGbk73qhOQKYeNHOK4LUEqmP=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNbEPvyrYQENNszzi_QKSqkKsxHLminAf8elv2l=w150-h150-k-no-p']}]",,0x880e178b424b07b3:0xc8b59e5de7917d39,9
109896294879101369842,Capt. Dave,1549570918101,5,"Long standing, neighborhood, Mexican eatery with better than standard fare, generous portions, and killer margaritas.  Hint--try the tortilla soup.",,,0x880fd2052216d6dd:0x1fa5f6445f1aaae5,19
112968505550847090011,Jett Harriss,1543970607652,3,Clean but pricey,,,0x887537620752d9d3:0xc0cb5ea9811b7de3,3
103074856925949230498,Dave Corder,1510942514295,3,Quick pizza,,,0x880e1b965f068e3d:0xe9d56e00838e8869,2
104131939536529484745,Linda Greene,1577114921076,5,"I was surprised to see drive up windows. Great for morning commute, but long trips need a stretch of the legs. Washrooms convenient and clean. Lot of different food choices.",,,0x880f95ac498d3639:0x9cc1c56f03902e7,30
105805682590796235343,Mary Killion,1510801826712,5,Awesome tacos and tasty margaritas!!!,,,0x880fd2b6277de035:0x697c6f3db201cf27,5
110167600802996469572,Walter Runions,1458421613573,5,Very tasty,,,0x880963b0a3271681:0x9e7da02c589bd2a8,2
118061579873499637498,Roosevelt Winfrey,1519100849026,5,Great Buy's,,,0x880e28a697d19f4b:0x8cda941021157c8c,2
110953530568165998454,DJ AEC,1595873795076,1,Too expensive,,"{'time': 1596811875456, 'text': 'We are disappointed to hear that you would not recommend the Illinois Media School. Our approach is to always service our students and focus on their success to help them achieve their goals and begin a career in the media industry. We have produced thousand of established media professional over the years and would be happy to address your specific concern regarding your perceived value of our exceptional educational experience.'}",0x880e52139f7f27bd:0xe87c523a01fbc12f,2
117896065981573609532,Aniket Shinde,1574659744350,5,The fried chicken is good at this place,,,0x880e2cf026feab0b:0x3f48c246342e6bca,8
114060172724632734003,Peter Poremba,1583147454570,5,Big portions amazing,,,0x880fd2d93088757d:0x549e2d2a6470b44b,3
100828803647291756666,Zach Raizen,1469542288353,5,"Easily the best falafel in the Chicago area, very authentic Israeli style.",,,0x880fc117df63bc2f:0xe30c862c1755c8e9,12
114978716111928569566,Melissa Raber,1560785140894,4,Always love the mashed potatoes and slaw!,,,0x87dfebf00c25eb1d:0x66948dc97e936859,7
115921658520652032842,Aubrey Jacknow,1511956159393,4,"The smoked garbanzo beans were outstanding and the beers were very tasty! We went in in a Friday night and it was pretty busy. The musician they had playing was so good that I regret not getting his info! He played the entire 2 hours we were there without a break and really added to the laid back ambiance of the evening. Our server was very nice, but a bit busy, so we didn't see much of her. The bathrooms were very clean and I am looking forward to my next visit!",,,0x880e34c5ab8bc7f1:0xd23af3be97ec5963,92
118348127375674593804,Barbara Greer,1500690226699,5,Long lines but got thru quickly and now we can renew our plates there too.,,,0x880fad4464b2986b:0x4c187d46f6fb3fd5,15
116254124779031722906,Mary Christenson,1595705905135,3,"Entrances are not marked clearly, I parked and had to walk all the way around the building to enter and pick up my food",,,0x880fb4d1eadca287:0x8fe28f559cf1f502,24
108567174105640450971,Hind KH,1553042398414,4,"I really like the place, you should try the cookies 👌🏼",,,0x880fd3456e9bdf23:0xb8ce756852e86f5d,11
106748879349006167321,mike chellson,1522002170868,5,Absolutely awesome,,,0x880f0db67748f691:0xa66e993b185f2ec9,2
111521769905871735549,Nicole T,1513196784209,4,Is not handy cap accessible. Very nice for a party otherwise. Friendly owners.,,,0x887771e64c5cd451:0x44489189f28bb7a1,13
110554031332130165692,tano Vw,1558264193087,5,"Good place to take your car for repairs,mechanics are so friendly",,,0x880fb364ec97fd9b:0xf281078062436b69,11
117403090297796343248,Gary Tite,1573949909751,5,Courteous staff Pleasant surroundings delicious food.,,,0x87df5970a344c7af:0xd2a1440369c391b4,6
109998264240320854217,Ruben Chavez,1553701973752,5,Good service,,,0x880e322764d15d3d:0x89df80084e9d0c8c,2
